,Thermal file,Thermal mask file
1629,Scene 3/SyncT/01272.jpg,Scene 3/thermalMasks/01272.jpg
1630,Scene 3/SyncT/01273.jpg,Scene 3/thermalMasks/01273.jpg
1631,Scene 3/SyncT/01273.jpg,Scene 3/thermalMasks/01273.jpg
1632,Scene 3/SyncT/01274.jpg,Scene 3/thermalMasks/01274.jpg
1633,Scene 3/SyncT/01274.jpg,Scene 3/thermalMasks/01274.jpg
1634,Scene 3/SyncT/01275.jpg,Scene 3/thermalMasks/01275.jpg
1635,Scene 3/SyncT/01275.jpg,Scene 3/thermalMasks/01275.jpg
1636,Scene 3/SyncT/01276.jpg,Scene 3/thermalMasks/01276.jpg
1637,Scene 3/SyncT/01276.jpg,Scene 3/thermalMasks/01276.jpg
1638,Scene 3/SyncT/01277.jpg,Scene 3/thermalMasks/01277.jpg
1639,Scene 3/SyncT/01277.jpg,Scene 3/thermalMasks/01277.jpg
1640,Scene 3/SyncT/01278.jpg,Scene 3/thermalMasks/01278.jpg
1641,Scene 3/SyncT/01278.jpg,Scene 3/thermalMasks/01278.jpg
1642,Scene 3/SyncT/01279.jpg,Scene 3/thermalMasks/01279.jpg
1643,Scene 3/SyncT/01279.jpg,Scene 3/thermalMasks/01279.jpg
1644,Scene 3/SyncT/01280.jpg,Scene 3/thermalMasks/01280.jpg
1645,Scene 3/SyncT/01280.jpg,Scene 3/thermalMasks/01280.jpg
1646,Scene 3/SyncT/01281.jpg,Scene 3/thermalMasks/01281.jpg
1647,Scene 3/SyncT/01281.jpg,Scene 3/thermalMasks/01281.jpg
1648,Scene 3/SyncT/01282.jpg,Scene 3/thermalMasks/01282.jpg
1649,Scene 3/SyncT/01282.jpg,Scene 3/thermalMasks/01282.jpg
1650,Scene 3/SyncT/01283.jpg,Scene 3/thermalMasks/01283.jpg
1651,Scene 3/SyncT/01283.jpg,Scene 3/thermalMasks/01283.jpg
1652,Scene 3/SyncT/01284.jpg,Scene 3/thermalMasks/01284.jpg
1653,Scene 3/SyncT/01284.jpg,Scene 3/thermalMasks/01284.jpg
1654,Scene 3/SyncT/01285.jpg,Scene 3/thermalMasks/01285.jpg
1655,Scene 3/SyncT/01285.jpg,Scene 3/thermalMasks/01285.jpg
1656,Scene 3/SyncT/01286.jpg,Scene 3/thermalMasks/01286.jpg
1657,Scene 3/SyncT/01286.jpg,Scene 3/thermalMasks/01286.jpg
1658,Scene 3/SyncT/01287.jpg,Scene 3/thermalMasks/01287.jpg
1659,Scene 3/SyncT/01287.jpg,Scene 3/thermalMasks/01287.jpg
1660,Scene 3/SyncT/01288.jpg,Scene 3/thermalMasks/01288.jpg
1661,Scene 3/SyncT/01288.jpg,Scene 3/thermalMasks/01288.jpg
1662,Scene 3/SyncT/01289.jpg,Scene 3/thermalMasks/01289.jpg
1663,Scene 3/SyncT/01289.jpg,Scene 3/thermalMasks/01289.jpg
1664,Scene 3/SyncT/01290.jpg,Scene 3/thermalMasks/01290.jpg
1665,Scene 3/SyncT/01290.jpg,Scene 3/thermalMasks/01290.jpg
1666,Scene 3/SyncT/01291.jpg,Scene 3/thermalMasks/01291.jpg
1667,Scene 3/SyncT/01291.jpg,Scene 3/thermalMasks/01291.jpg
1668,Scene 3/SyncT/01292.jpg,Scene 3/thermalMasks/01292.jpg
1669,Scene 3/SyncT/01292.jpg,Scene 3/thermalMasks/01292.jpg
1670,Scene 3/SyncT/01293.jpg,Scene 3/thermalMasks/01293.jpg
1671,Scene 3/SyncT/01293.jpg,Scene 3/thermalMasks/01293.jpg
1672,Scene 3/SyncT/01294.jpg,Scene 3/thermalMasks/01294.jpg
1673,Scene 3/SyncT/01294.jpg,Scene 3/thermalMasks/01294.jpg
1674,Scene 3/SyncT/01295.jpg,Scene 3/thermalMasks/01295.jpg
1675,Scene 3/SyncT/01295.jpg,Scene 3/thermalMasks/01295.jpg
1676,Scene 3/SyncT/01296.jpg,Scene 3/thermalMasks/01296.jpg
1677,Scene 3/SyncT/01296.jpg,Scene 3/thermalMasks/01296.jpg
1678,Scene 3/SyncT/01297.jpg,Scene 3/thermalMasks/01297.jpg
1679,Scene 3/SyncT/01297.jpg,Scene 3/thermalMasks/01297.jpg
1680,Scene 3/SyncT/01298.jpg,Scene 3/thermalMasks/01298.jpg
1681,Scene 3/SyncT/01298.jpg,Scene 3/thermalMasks/01298.jpg
1682,Scene 3/SyncT/01299.jpg,Scene 3/thermalMasks/01299.jpg
1683,Scene 3/SyncT/01299.jpg,Scene 3/thermalMasks/01299.jpg
1684,Scene 3/SyncT/01300.jpg,Scene 3/thermalMasks/01300.jpg
1685,Scene 3/SyncT/01300.jpg,Scene 3/thermalMasks/01300.jpg
1686,Scene 3/SyncT/01301.jpg,Scene 3/thermalMasks/01301.jpg
1687,Scene 3/SyncT/01301.jpg,Scene 3/thermalMasks/01301.jpg
1688,Scene 3/SyncT/01302.jpg,Scene 3/thermalMasks/01302.jpg
1689,Scene 3/SyncT/01302.jpg,Scene 3/thermalMasks/01302.jpg
1690,Scene 3/SyncT/01303.jpg,Scene 3/thermalMasks/01303.jpg
1691,Scene 3/SyncT/01303.jpg,Scene 3/thermalMasks/01303.jpg
1692,Scene 3/SyncT/01304.jpg,Scene 3/thermalMasks/01304.jpg
1693,Scene 3/SyncT/01304.jpg,Scene 3/thermalMasks/01304.jpg
1694,Scene 3/SyncT/01305.jpg,Scene 3/thermalMasks/01305.jpg
1695,Scene 3/SyncT/01305.jpg,Scene 3/thermalMasks/01305.jpg
1696,Scene 3/SyncT/01306.jpg,Scene 3/thermalMasks/01306.jpg
1697,Scene 3/SyncT/01306.jpg,Scene 3/thermalMasks/01306.jpg
1698,Scene 3/SyncT/01307.jpg,Scene 3/thermalMasks/01307.jpg
1699,Scene 3/SyncT/01307.jpg,Scene 3/thermalMasks/01307.jpg
1700,Scene 3/SyncT/01308.jpg,Scene 3/thermalMasks/01308.jpg
1701,Scene 3/SyncT/01308.jpg,Scene 3/thermalMasks/01308.jpg
1702,Scene 3/SyncT/01309.jpg,Scene 3/thermalMasks/01309.jpg
1703,Scene 3/SyncT/01309.jpg,Scene 3/thermalMasks/01309.jpg
1704,Scene 3/SyncT/01310.jpg,Scene 3/thermalMasks/01310.jpg
1705,Scene 3/SyncT/01310.jpg,Scene 3/thermalMasks/01310.jpg
1706,Scene 3/SyncT/01311.jpg,Scene 3/thermalMasks/01311.jpg
1707,Scene 3/SyncT/01311.jpg,Scene 3/thermalMasks/01311.jpg
1708,Scene 3/SyncT/01312.jpg,Scene 3/thermalMasks/01312.jpg
1709,Scene 3/SyncT/01312.jpg,Scene 3/thermalMasks/01312.jpg
1710,Scene 3/SyncT/01313.jpg,Scene 3/thermalMasks/01313.jpg
1711,Scene 3/SyncT/01313.jpg,Scene 3/thermalMasks/01313.jpg
1712,Scene 3/SyncT/01314.jpg,Scene 3/thermalMasks/01314.jpg
1713,Scene 3/SyncT/01314.jpg,Scene 3/thermalMasks/01314.jpg
1714,Scene 3/SyncT/01315.jpg,Scene 3/thermalMasks/01315.jpg
1715,Scene 3/SyncT/01315.jpg,Scene 3/thermalMasks/01315.jpg
1716,Scene 3/SyncT/01316.jpg,Scene 3/thermalMasks/01316.jpg
1717,Scene 3/SyncT/01316.jpg,Scene 3/thermalMasks/01316.jpg
1718,Scene 3/SyncT/01317.jpg,Scene 3/thermalMasks/01317.jpg
1719,Scene 3/SyncT/01317.jpg,Scene 3/thermalMasks/01317.jpg
1720,Scene 3/SyncT/01318.jpg,Scene 3/thermalMasks/01318.jpg
1721,Scene 3/SyncT/01318.jpg,Scene 3/thermalMasks/01318.jpg
1722,Scene 3/SyncT/01319.jpg,Scene 3/thermalMasks/01319.jpg
1723,Scene 3/SyncT/01319.jpg,Scene 3/thermalMasks/01319.jpg
1724,Scene 3/SyncT/01320.jpg,Scene 3/thermalMasks/01320.jpg
1725,Scene 3/SyncT/01320.jpg,Scene 3/thermalMasks/01320.jpg
1726,Scene 3/SyncT/01321.jpg,Scene 3/thermalMasks/01321.jpg
1727,Scene 3/SyncT/01321.jpg,Scene 3/thermalMasks/01321.jpg
1728,Scene 3/SyncT/01322.jpg,Scene 3/thermalMasks/01322.jpg
1729,Scene 3/SyncT/01322.jpg,Scene 3/thermalMasks/01322.jpg
1730,Scene 3/SyncT/01323.jpg,Scene 3/thermalMasks/01323.jpg
1731,Scene 3/SyncT/01323.jpg,Scene 3/thermalMasks/01323.jpg
1732,Scene 3/SyncT/01324.jpg,Scene 3/thermalMasks/01324.jpg
1733,Scene 3/SyncT/01324.jpg,Scene 3/thermalMasks/01324.jpg
1734,Scene 3/SyncT/01325.jpg,Scene 3/thermalMasks/01325.jpg
1735,Scene 3/SyncT/01325.jpg,Scene 3/thermalMasks/01325.jpg
1736,Scene 3/SyncT/01326.jpg,Scene 3/thermalMasks/01326.jpg
1737,Scene 3/SyncT/01326.jpg,Scene 3/thermalMasks/01326.jpg
1738,Scene 3/SyncT/01327.jpg,Scene 3/thermalMasks/01327.jpg
1739,Scene 3/SyncT/01327.jpg,Scene 3/thermalMasks/01327.jpg
1740,Scene 3/SyncT/01328.jpg,Scene 3/thermalMasks/01328.jpg
1741,Scene 3/SyncT/01328.jpg,Scene 3/thermalMasks/01328.jpg
1742,Scene 3/SyncT/01329.jpg,Scene 3/thermalMasks/01329.jpg
1743,Scene 3/SyncT/01329.jpg,Scene 3/thermalMasks/01329.jpg
1744,Scene 3/SyncT/01330.jpg,Scene 3/thermalMasks/01330.jpg
1745,Scene 3/SyncT/01330.jpg,Scene 3/thermalMasks/01330.jpg
1746,Scene 3/SyncT/01331.jpg,Scene 3/thermalMasks/01331.jpg
1747,Scene 3/SyncT/01331.jpg,Scene 3/thermalMasks/01331.jpg
1748,Scene 3/SyncT/01332.jpg,Scene 3/thermalMasks/01332.jpg
1749,Scene 3/SyncT/01332.jpg,Scene 3/thermalMasks/01332.jpg
1750,Scene 3/SyncT/01333.jpg,Scene 3/thermalMasks/01333.jpg
1751,Scene 3/SyncT/01333.jpg,Scene 3/thermalMasks/01333.jpg
1752,Scene 3/SyncT/01334.jpg,Scene 3/thermalMasks/01334.jpg
1753,Scene 3/SyncT/01334.jpg,Scene 3/thermalMasks/01334.jpg
1754,Scene 3/SyncT/01335.jpg,Scene 3/thermalMasks/01335.jpg
1755,Scene 3/SyncT/01335.jpg,Scene 3/thermalMasks/01335.jpg
1756,Scene 3/SyncT/01336.jpg,Scene 3/thermalMasks/01336.jpg
1757,Scene 3/SyncT/01336.jpg,Scene 3/thermalMasks/01336.jpg
1758,Scene 3/SyncT/01337.jpg,Scene 3/thermalMasks/01337.jpg
1759,Scene 3/SyncT/01337.jpg,Scene 3/thermalMasks/01337.jpg
1760,Scene 3/SyncT/01338.jpg,Scene 3/thermalMasks/01338.jpg
1761,Scene 3/SyncT/01338.jpg,Scene 3/thermalMasks/01338.jpg
1762,Scene 3/SyncT/01339.jpg,Scene 3/thermalMasks/01339.jpg
1763,Scene 3/SyncT/01339.jpg,Scene 3/thermalMasks/01339.jpg
1764,Scene 3/SyncT/01340.jpg,Scene 3/thermalMasks/01340.jpg
1765,Scene 3/SyncT/01340.jpg,Scene 3/thermalMasks/01340.jpg
1766,Scene 3/SyncT/01341.jpg,Scene 3/thermalMasks/01341.jpg
1767,Scene 3/SyncT/01341.jpg,Scene 3/thermalMasks/01341.jpg
1768,Scene 3/SyncT/01342.jpg,Scene 3/thermalMasks/01342.jpg
1769,Scene 3/SyncT/01342.jpg,Scene 3/thermalMasks/01342.jpg
1770,Scene 3/SyncT/01343.jpg,Scene 3/thermalMasks/01343.jpg
1771,Scene 3/SyncT/01343.jpg,Scene 3/thermalMasks/01343.jpg
1772,Scene 3/SyncT/01344.jpg,Scene 3/thermalMasks/01344.jpg
1773,Scene 3/SyncT/01344.jpg,Scene 3/thermalMasks/01344.jpg
1774,Scene 3/SyncT/01345.jpg,Scene 3/thermalMasks/01345.jpg
1775,Scene 3/SyncT/01345.jpg,Scene 3/thermalMasks/01345.jpg
1776,Scene 3/SyncT/01346.jpg,Scene 3/thermalMasks/01346.jpg
1777,Scene 3/SyncT/01346.jpg,Scene 3/thermalMasks/01346.jpg
1778,Scene 3/SyncT/01347.jpg,Scene 3/thermalMasks/01347.jpg
1779,Scene 3/SyncT/01347.jpg,Scene 3/thermalMasks/01347.jpg
1780,Scene 3/SyncT/01348.jpg,Scene 3/thermalMasks/01348.jpg
1781,Scene 3/SyncT/01348.jpg,Scene 3/thermalMasks/01348.jpg
1782,Scene 3/SyncT/01349.jpg,Scene 3/thermalMasks/01349.jpg
1783,Scene 3/SyncT/01349.jpg,Scene 3/thermalMasks/01349.jpg
1784,Scene 3/SyncT/01350.jpg,Scene 3/thermalMasks/01350.jpg
1785,Scene 3/SyncT/01350.jpg,Scene 3/thermalMasks/01350.jpg
1786,Scene 3/SyncT/01351.jpg,Scene 3/thermalMasks/01351.jpg
1787,Scene 3/SyncT/01351.jpg,Scene 3/thermalMasks/01351.jpg
1788,Scene 3/SyncT/01352.jpg,Scene 3/thermalMasks/01352.jpg
1789,Scene 3/SyncT/01352.jpg,Scene 3/thermalMasks/01352.jpg
1790,Scene 3/SyncT/01353.jpg,Scene 3/thermalMasks/01353.jpg
1791,Scene 3/SyncT/01353.jpg,Scene 3/thermalMasks/01353.jpg
1792,Scene 3/SyncT/01354.jpg,Scene 3/thermalMasks/01354.jpg
1793,Scene 3/SyncT/01354.jpg,Scene 3/thermalMasks/01354.jpg
1794,Scene 3/SyncT/01355.jpg,Scene 3/thermalMasks/01355.jpg
1795,Scene 3/SyncT/01355.jpg,Scene 3/thermalMasks/01355.jpg
1796,Scene 3/SyncT/01356.jpg,Scene 3/thermalMasks/01356.jpg
1797,Scene 3/SyncT/01357.jpg,Scene 3/thermalMasks/01357.jpg
1798,Scene 3/SyncT/01358.jpg,Scene 3/thermalMasks/01358.jpg
1799,Scene 3/SyncT/01359.jpg,Scene 3/thermalMasks/01359.jpg
1800,Scene 3/SyncT/01360.jpg,Scene 3/thermalMasks/01360.jpg
1801,Scene 3/SyncT/01361.jpg,Scene 3/thermalMasks/01361.jpg
1802,Scene 3/SyncT/01362.jpg,Scene 3/thermalMasks/01362.jpg
1803,Scene 3/SyncT/01363.jpg,Scene 3/thermalMasks/01363.jpg
1804,Scene 3/SyncT/01364.jpg,Scene 3/thermalMasks/01364.jpg
1805,Scene 3/SyncT/01365.jpg,Scene 3/thermalMasks/01365.jpg
1806,Scene 3/SyncT/01366.jpg,Scene 3/thermalMasks/01366.jpg
1807,Scene 3/SyncT/01367.jpg,Scene 3/thermalMasks/01367.jpg
1808,Scene 3/SyncT/01368.jpg,Scene 3/thermalMasks/01368.jpg
1809,Scene 3/SyncT/01369.jpg,Scene 3/thermalMasks/01369.jpg
1810,Scene 3/SyncT/01370.jpg,Scene 3/thermalMasks/01370.jpg
1811,Scene 3/SyncT/01371.jpg,Scene 3/thermalMasks/01371.jpg
1812,Scene 3/SyncT/01372.jpg,Scene 3/thermalMasks/01372.jpg
1813,Scene 3/SyncT/01373.jpg,Scene 3/thermalMasks/01373.jpg
1814,Scene 3/SyncT/01374.jpg,Scene 3/thermalMasks/01374.jpg
1815,Scene 3/SyncT/01375.jpg,Scene 3/thermalMasks/01375.jpg
1816,Scene 3/SyncT/01376.jpg,Scene 3/thermalMasks/01376.jpg
1817,Scene 3/SyncT/01377.jpg,Scene 3/thermalMasks/01377.jpg
1818,Scene 3/SyncT/01378.jpg,Scene 3/thermalMasks/01378.jpg
1819,Scene 3/SyncT/01379.jpg,Scene 3/thermalMasks/01379.jpg
1820,Scene 3/SyncT/01380.jpg,Scene 3/thermalMasks/01380.jpg
1821,Scene 3/SyncT/01381.jpg,Scene 3/thermalMasks/01381.jpg
1822,Scene 3/SyncT/01382.jpg,Scene 3/thermalMasks/01382.jpg
1823,Scene 3/SyncT/01383.jpg,Scene 3/thermalMasks/01383.jpg
1824,Scene 3/SyncT/01384.jpg,Scene 3/thermalMasks/01384.jpg
1825,Scene 3/SyncT/01385.jpg,Scene 3/thermalMasks/01385.jpg
1826,Scene 3/SyncT/01386.jpg,Scene 3/thermalMasks/01386.jpg
1827,Scene 3/SyncT/01387.jpg,Scene 3/thermalMasks/01387.jpg
1828,Scene 3/SyncT/01388.jpg,Scene 3/thermalMasks/01388.jpg
1829,Scene 3/SyncT/01389.jpg,Scene 3/thermalMasks/01389.jpg
1830,Scene 3/SyncT/01390.jpg,Scene 3/thermalMasks/01390.jpg
1831,Scene 3/SyncT/01391.jpg,Scene 3/thermalMasks/01391.jpg
1832,Scene 3/SyncT/01392.jpg,Scene 3/thermalMasks/01392.jpg
1833,Scene 3/SyncT/01393.jpg,Scene 3/thermalMasks/01393.jpg
1834,Scene 3/SyncT/01394.jpg,Scene 3/thermalMasks/01394.jpg
1835,Scene 3/SyncT/01395.jpg,Scene 3/thermalMasks/01395.jpg
1836,Scene 3/SyncT/01396.jpg,Scene 3/thermalMasks/01396.jpg
1837,Scene 3/SyncT/01397.jpg,Scene 3/thermalMasks/01397.jpg
1838,Scene 3/SyncT/01398.jpg,Scene 3/thermalMasks/01398.jpg
1839,Scene 3/SyncT/01399.jpg,Scene 3/thermalMasks/01399.jpg
1840,Scene 3/SyncT/01400.jpg,Scene 3/thermalMasks/01400.jpg
1841,Scene 3/SyncT/01401.jpg,Scene 3/thermalMasks/01401.jpg
1842,Scene 3/SyncT/01402.jpg,Scene 3/thermalMasks/01402.jpg
1843,Scene 3/SyncT/01403.jpg,Scene 3/thermalMasks/01403.jpg
1844,Scene 3/SyncT/01404.jpg,Scene 3/thermalMasks/01404.jpg
1845,Scene 3/SyncT/01405.jpg,Scene 3/thermalMasks/01405.jpg
1846,Scene 3/SyncT/01406.jpg,Scene 3/thermalMasks/01406.jpg
1847,Scene 3/SyncT/01407.jpg,Scene 3/thermalMasks/01407.jpg
1848,Scene 3/SyncT/01408.jpg,Scene 3/thermalMasks/01408.jpg
1849,Scene 3/SyncT/01409.jpg,Scene 3/thermalMasks/01409.jpg
1850,Scene 3/SyncT/01410.jpg,Scene 3/thermalMasks/01410.jpg
1851,Scene 3/SyncT/01411.jpg,Scene 3/thermalMasks/01411.jpg
1852,Scene 3/SyncT/01412.jpg,Scene 3/thermalMasks/01412.jpg
1853,Scene 3/SyncT/01413.jpg,Scene 3/thermalMasks/01413.jpg
1854,Scene 3/SyncT/01414.jpg,Scene 3/thermalMasks/01414.jpg
1855,Scene 3/SyncT/01415.jpg,Scene 3/thermalMasks/01415.jpg
1856,Scene 3/SyncT/01416.jpg,Scene 3/thermalMasks/01416.jpg
1857,Scene 3/SyncT/01417.jpg,Scene 3/thermalMasks/01417.jpg
1858,Scene 3/SyncT/01418.jpg,Scene 3/thermalMasks/01418.jpg
1859,Scene 3/SyncT/01419.jpg,Scene 3/thermalMasks/01419.jpg
1860,Scene 3/SyncT/01420.jpg,Scene 3/thermalMasks/01420.jpg
1861,Scene 3/SyncT/01421.jpg,Scene 3/thermalMasks/01421.jpg
1862,Scene 3/SyncT/01422.jpg,Scene 3/thermalMasks/01422.jpg
1863,Scene 3/SyncT/01423.jpg,Scene 3/thermalMasks/01423.jpg
1864,Scene 3/SyncT/01424.jpg,Scene 3/thermalMasks/01424.jpg
1865,Scene 3/SyncT/01425.jpg,Scene 3/thermalMasks/01425.jpg
1866,Scene 3/SyncT/01426.jpg,Scene 3/thermalMasks/01426.jpg
1867,Scene 3/SyncT/01427.jpg,Scene 3/thermalMasks/01427.jpg
1868,Scene 3/SyncT/01428.jpg,Scene 3/thermalMasks/01428.jpg
1869,Scene 3/SyncT/01429.jpg,Scene 3/thermalMasks/01429.jpg
1870,Scene 3/SyncT/01430.jpg,Scene 3/thermalMasks/01430.jpg
1871,Scene 3/SyncT/01431.jpg,Scene 3/thermalMasks/01431.jpg
1872,Scene 3/SyncT/01432.jpg,Scene 3/thermalMasks/01432.jpg
1873,Scene 3/SyncT/01433.jpg,Scene 3/thermalMasks/01433.jpg
1874,Scene 3/SyncT/01434.jpg,Scene 3/thermalMasks/01434.jpg
1875,Scene 3/SyncT/01435.jpg,Scene 3/thermalMasks/01435.jpg
1876,Scene 3/SyncT/01436.jpg,Scene 3/thermalMasks/01436.jpg
1877,Scene 3/SyncT/01437.jpg,Scene 3/thermalMasks/01437.jpg
1878,Scene 3/SyncT/01438.jpg,Scene 3/thermalMasks/01438.jpg
1879,Scene 3/SyncT/01439.jpg,Scene 3/thermalMasks/01439.jpg
1880,Scene 3/SyncT/01440.jpg,Scene 3/thermalMasks/01440.jpg
1881,Scene 3/SyncT/01441.jpg,Scene 3/thermalMasks/01441.jpg
1882,Scene 3/SyncT/01442.jpg,Scene 3/thermalMasks/01442.jpg
1883,Scene 3/SyncT/01443.jpg,Scene 3/thermalMasks/01443.jpg
1884,Scene 3/SyncT/01444.jpg,Scene 3/thermalMasks/01444.jpg
1885,Scene 3/SyncT/01445.jpg,Scene 3/thermalMasks/01445.jpg
1886,Scene 3/SyncT/01446.jpg,Scene 3/thermalMasks/01446.jpg
1887,Scene 3/SyncT/01447.jpg,Scene 3/thermalMasks/01447.jpg
1888,Scene 3/SyncT/01448.jpg,Scene 3/thermalMasks/01448.jpg
1889,Scene 3/SyncT/01449.jpg,Scene 3/thermalMasks/01449.jpg
1890,Scene 3/SyncT/01450.jpg,Scene 3/thermalMasks/01450.jpg
1891,Scene 3/SyncT/01451.jpg,Scene 3/thermalMasks/01451.jpg
1892,Scene 3/SyncT/01452.jpg,Scene 3/thermalMasks/01452.jpg
1893,Scene 3/SyncT/01453.jpg,Scene 3/thermalMasks/01453.jpg
1894,Scene 3/SyncT/01454.jpg,Scene 3/thermalMasks/01454.jpg
1895,Scene 3/SyncT/01455.jpg,Scene 3/thermalMasks/01455.jpg
1896,Scene 3/SyncT/01456.jpg,Scene 3/thermalMasks/01456.jpg
1897,Scene 3/SyncT/01457.jpg,Scene 3/thermalMasks/01457.jpg
1898,Scene 3/SyncT/01458.jpg,Scene 3/thermalMasks/01458.jpg
1899,Scene 3/SyncT/01459.jpg,Scene 3/thermalMasks/01459.jpg
1900,Scene 3/SyncT/01460.jpg,Scene 3/thermalMasks/01460.jpg
1901,Scene 3/SyncT/01461.jpg,Scene 3/thermalMasks/01461.jpg
1902,Scene 3/SyncT/01462.jpg,Scene 3/thermalMasks/01462.jpg
1903,Scene 3/SyncT/01463.jpg,Scene 3/thermalMasks/01463.jpg
1904,Scene 3/SyncT/01464.jpg,Scene 3/thermalMasks/01464.jpg
1905,Scene 3/SyncT/01465.jpg,Scene 3/thermalMasks/01465.jpg
1906,Scene 3/SyncT/01466.jpg,Scene 3/thermalMasks/01466.jpg
1907,Scene 3/SyncT/01467.jpg,Scene 3/thermalMasks/01467.jpg
1908,Scene 3/SyncT/01468.jpg,Scene 3/thermalMasks/01468.jpg
1909,Scene 3/SyncT/01469.jpg,Scene 3/thermalMasks/01469.jpg
1910,Scene 3/SyncT/01470.jpg,Scene 3/thermalMasks/01470.jpg
1911,Scene 3/SyncT/01471.jpg,Scene 3/thermalMasks/01471.jpg
1912,Scene 3/SyncT/01472.jpg,Scene 3/thermalMasks/01472.jpg
1913,Scene 3/SyncT/01473.jpg,Scene 3/thermalMasks/01473.jpg
1914,Scene 3/SyncT/01474.jpg,Scene 3/thermalMasks/01474.jpg
1915,Scene 3/SyncT/01475.jpg,Scene 3/thermalMasks/01475.jpg
1916,Scene 3/SyncT/01476.jpg,Scene 3/thermalMasks/01476.jpg
1917,Scene 3/SyncT/01477.jpg,Scene 3/thermalMasks/01477.jpg
1918,Scene 3/SyncT/01478.jpg,Scene 3/thermalMasks/01478.jpg
1919,Scene 3/SyncT/01479.jpg,Scene 3/thermalMasks/01479.jpg
1920,Scene 3/SyncT/01480.jpg,Scene 3/thermalMasks/01480.jpg
1921,Scene 3/SyncT/01481.jpg,Scene 3/thermalMasks/01481.jpg
1922,Scene 3/SyncT/01482.jpg,Scene 3/thermalMasks/01482.jpg
1923,Scene 3/SyncT/01483.jpg,Scene 3/thermalMasks/01483.jpg
1924,Scene 3/SyncT/01484.jpg,Scene 3/thermalMasks/01484.jpg
1925,Scene 3/SyncT/01485.jpg,Scene 3/thermalMasks/01485.jpg
1926,Scene 3/SyncT/01486.jpg,Scene 3/thermalMasks/01486.jpg
1927,Scene 3/SyncT/01487.jpg,Scene 3/thermalMasks/01487.jpg
1928,Scene 3/SyncT/01488.jpg,Scene 3/thermalMasks/01488.jpg
1929,Scene 3/SyncT/01489.jpg,Scene 3/thermalMasks/01489.jpg
1930,Scene 3/SyncT/01490.jpg,Scene 3/thermalMasks/01490.jpg
1931,Scene 3/SyncT/01491.jpg,Scene 3/thermalMasks/01491.jpg
1932,Scene 3/SyncT/01492.jpg,Scene 3/thermalMasks/01492.jpg
1933,Scene 3/SyncT/01493.jpg,Scene 3/thermalMasks/01493.jpg
1934,Scene 3/SyncT/01494.jpg,Scene 3/thermalMasks/01494.jpg
1935,Scene 3/SyncT/01495.jpg,Scene 3/thermalMasks/01495.jpg
1936,Scene 3/SyncT/01496.jpg,Scene 3/thermalMasks/01496.jpg
1937,Scene 3/SyncT/01497.jpg,Scene 3/thermalMasks/01497.jpg
1938,Scene 3/SyncT/01498.jpg,Scene 3/thermalMasks/01498.jpg
1939,Scene 3/SyncT/01499.jpg,Scene 3/thermalMasks/01499.jpg
1940,Scene 3/SyncT/01500.jpg,Scene 3/thermalMasks/01500.jpg
1941,Scene 3/SyncT/01501.jpg,Scene 3/thermalMasks/01501.jpg
1942,Scene 3/SyncT/01502.jpg,Scene 3/thermalMasks/01502.jpg
1943,Scene 3/SyncT/01503.jpg,Scene 3/thermalMasks/01503.jpg
1944,Scene 3/SyncT/01504.jpg,Scene 3/thermalMasks/01504.jpg
1945,Scene 3/SyncT/01505.jpg,Scene 3/thermalMasks/01505.jpg
1946,Scene 3/SyncT/01506.jpg,Scene 3/thermalMasks/01506.jpg
1947,Scene 3/SyncT/01507.jpg,Scene 3/thermalMasks/01507.jpg
1948,Scene 3/SyncT/01508.jpg,Scene 3/thermalMasks/01508.jpg
1949,Scene 3/SyncT/01509.jpg,Scene 3/thermalMasks/01509.jpg
1950,Scene 3/SyncT/01510.jpg,Scene 3/thermalMasks/01510.jpg
1951,Scene 3/SyncT/01511.jpg,Scene 3/thermalMasks/01511.jpg
1952,Scene 3/SyncT/01512.jpg,Scene 3/thermalMasks/01512.jpg
1953,Scene 3/SyncT/01513.jpg,Scene 3/thermalMasks/01513.jpg
1954,Scene 3/SyncT/01514.jpg,Scene 3/thermalMasks/01514.jpg
1955,Scene 3/SyncT/01515.jpg,Scene 3/thermalMasks/01515.jpg
1956,Scene 3/SyncT/01516.jpg,Scene 3/thermalMasks/01516.jpg
1957,Scene 3/SyncT/01517.jpg,Scene 3/thermalMasks/01517.jpg
1958,Scene 3/SyncT/01518.jpg,Scene 3/thermalMasks/01518.jpg
1959,Scene 3/SyncT/01519.jpg,Scene 3/thermalMasks/01519.jpg
1960,Scene 3/SyncT/01520.jpg,Scene 3/thermalMasks/01520.jpg
1961,Scene 3/SyncT/01521.jpg,Scene 3/thermalMasks/01521.jpg
1962,Scene 3/SyncT/01522.jpg,Scene 3/thermalMasks/01522.jpg
1963,Scene 3/SyncT/01523.jpg,Scene 3/thermalMasks/01523.jpg
1964,Scene 3/SyncT/01524.jpg,Scene 3/thermalMasks/01524.jpg
1965,Scene 3/SyncT/01525.jpg,Scene 3/thermalMasks/01525.jpg
1966,Scene 3/SyncT/01526.jpg,Scene 3/thermalMasks/01526.jpg
1967,Scene 3/SyncT/01527.jpg,Scene 3/thermalMasks/01527.jpg
1968,Scene 3/SyncT/01528.jpg,Scene 3/thermalMasks/01528.jpg
1969,Scene 3/SyncT/01529.jpg,Scene 3/thermalMasks/01529.jpg
